browser,c_color,code_ver,connection_type,country,first_hit_ref_type,geo_city,geo_country,geo_dma,geo_region,geo_zip,hit_source,javascript,language,last_purchase_num,mobile_id,os,page_event,post_cookies,post_pagename,post_Category_ev1_,post_Page_Type_ev3_,post_Finding_method__ev61_,post_LockIn_User_State_ev99_,post_page_event,post_visid_type,ref_type,resolution,search_page_num,va_closer_id,va_finder_id,visit_ref_type_
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,delhi,ind,356001,dl,11001**,1,1.6,b'English',0,0,OS X 10.11,0,Y,Search ,Book,Search Page,Search,ACTIVE,0,5,6,71,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,mumbai,ind,356002,mh,400002,1,1.6,language_NA,1,0,Windows 8.1,0,Y,Search :Audio & Video**,MenFW,Search Page,Recommendation,ACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,jaipur,ind,356001,rj,302001****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,HomeFurnishing****,HelmetAndRidingGear**,FLIPKART:Product Page,Recommendation,INACTIVE,0,5,6,185,0,2,9,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,pune,ind,356005,mh,411001**,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,Search :Audio & Video**,BabyCareOthers****,Search Page,Direct,NON_LOGGED_IN,0,5,6,388,0,6,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,calcutta,ind,356003,wb,711413****,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,MusicInstruments**,MusicInstruments**,FLIPKART:Product Page,Direct,ACTIVATE_ELIGIBLE,0,5,6,218,0,2,14,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,lucknow,ind,356010,up,226002**,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,UNKNOWN,0,5,6,185,0,18,16,1
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,paris,fra,250075,idf,75001,1,1.6,b'English (United States)',0,0,Linux,0,Y,HomeDecor,HomeDecor,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Inside Your Site,lucknow,ind,356010,up,226002**,1,1.6,b'English (United States)',2,0,Windows 8.1,0,Y,Search :Audio & Video**,HouseHold,Search Page,Direct,ACTIVE,0,5,6,185,0,2,3,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,MensClothingBottomWear,MensClothingBottomWear,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,185,0,18,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,navsari,ind,356008,gj,396421,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,1,186,0,2,3,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,United Arab Emirates,Typed/Bookmarked,ealing****,are,0,e****,geo_zip_NA,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,Search :Audio & Video**,Watch,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,70,0,16,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,bawshar****,ind,356001,hr,143002****,1,1.6,b'English (United States)',9,0,Windows 7,0,Y,Toy**,Toy,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,388,0,6,3,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Inside Your Site,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search ,Mobile,Search Page,OMU,NON_LOGGED_IN,0,5,6,185,0,2,3,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :All**,HouseHold,Store Browse,Menu,NON_LOGGED_IN,0,5,6,185,0,2,6,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,coimbatore****,ind,356007,tn,641021****,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Store :All**,Television,Store Browse,CLP,NON_LOGGED_IN,0,5,6,70,0,9,9,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,16,12,3
Google Chrome 73,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,patna,ind,356011,br,800020****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Store :All**,MenFW,Store Browse,Menu,INACTIVE,0,5,6,185,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,navsari,ind,356008,gj,396421,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,NON_LOGGED_IN,0,5,6,10,0,2,2,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,jaunpur****,ind,0,mp,482001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MensClothingBottomWear,MensClothingBottomWear,FLIPKART:Product Page,Search,INACTIVE,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,language_NA,0,0,Windows 10,0,Y,Mobile**,MobileProtection,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,185,0,16,2,3
Google Chrome (unknown version)**,32,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Inside Your Site,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows Server 2003 and XP x64 Edition,0,Y,Television:JVC 109cm **,Television,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,196,0,15,3,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Organization (mostly U.S.),Other Web Sites,jaunpur****,ind,356005,mh,431002****,1,1.6,b'English (United States)',7,0,Windows 7,0,Y,ExerciseAndFitness****,ExerciseAndFitness****,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,10,0,6,12,6
Chrome 38**,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,gopavaram****,ind,356003,wb,711413****,1,1.6,b'English (United Kingdom)',0,6016832,Android 5.1.1,0,Y,Checkout,Checkout:Summary,Checkout,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,71,0,2,16,6
Safari**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,chennai,ind,356007,tn,600041**,1,1.6,b'English (United Kingdom)',0,0,OS X 10.14,0,Y,COIN_ACTIVITY****,BabyCareOthers****,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,388,0,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,mumbai,ind,356002,mh,400020**,1,1.6,b'English (United Kingdom)',1,0,Windows 10,0,Y,Television:JVC 109cm **,Television,FLIPKART:Product Page,Browse,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,pune,ind,356005,mh,411033,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,ExerciseAndFitness****,ExerciseAndFitness****,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,9,9,2
Safari**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',25,0,OS X 10.14,0,Y,View Cart,View Cart,Cart,Search,ACTIVE,0,5,6,184,0,2,9,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Inside Your Site,delhi,ind,356001,dl,110021**,1,1.6,b'English (United States)',2,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,INACTIVE,0,5,6,218,0,17,3,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,Homepage,CLP,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,bangalore,ind,356004,ka,560004,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,My Orders,My Orders,My Orders,Direct,INACTIVE,0,5,6,185,0,16,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,thanjavur****,ind,356007,tn,632007****,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,Search :Audio & Video**,HomeFurnishing**,Search Page,Recommendation,ACTIVE,0,5,6,185,0,2,2,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,balaghat****,ind,356002,mh,431002****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,LargeFurniture**,LargeFurniture,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,48,0,16,12,3
Safari**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',2,0,OS X 10.11,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,NON_LOGGED_IN,0,5,6,71,0,6,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Social Networks,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,View Cart,View Cart,Cart,Menu,INACTIVE,0,5,6,70,0,12,9,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,Windows 10,0,Y,ComputerAccessory****,Core****,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,My Account**,My Account**,My Account,Direct,ACTIVE,0,5,6,185,0,12,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,kharagpur****,npl,0,ch****,46200****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110001**,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,Gourmet****,Gourmet****,GROCERY:Product Page,Direct,INACTIVE,0,5,6,185,0,6,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MenFW,MenFW,FLIPKART:Product Page,Search,ACTIVE,0,5,6,185,0,5,16,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,delhi,ind,356001,dl,110091,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,LOYALTY_PAGE****,KidFootwear**,FLIPKART:Product Page,Search,INACTIVE,0,5,6,70,0,9,16,6
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,PersonalAudio**,PersonalCareAppliance**,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,70,0,9,2,6
Microsoft Edge 12**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,kuwait****,ind,0,kl,686011****,1,1.6,b'English (United States)',5,0,Windows 10,0,Y,Search :Audio & Video**,Grooming,Search Page,Browse,INACTIVE,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,thane,ind,356002,mh,400701****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,CLP,INACTIVE,0,5,6,185,0,14,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,singapore****,ind,356001,up,28001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,186,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,bangalore,ind,356004,ka,560001**,1,1.6,b'English (United States)',11,0,Windows 10,0,Y,HomeFurnishing****,Help Centre**,Help Centre,Direct,ACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,botad,ind,356008,gj,380001**,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Cart****,CarAndBikeBreakdownEquipment****,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,70,0,2,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chennai,ind,356007,tn,600041**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,CLP,CLP:mens-footwear-store****,FLIPKART:CLP,Direct,NON_LOGGED_IN,0,3,3,70,1,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Network (mostly U.S.),Other Web Sites,singapore****,usa,819,wa**,ec2v 5aa****,1,1.6,b'English (United States)',0,0,OS X 10.14,0,Y,Cart****,View Cart,Cart,Direct,NON_LOGGED_IN,0,5,6,388,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,kokrajhar****,ind,0,or,752115****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,PersonalAudio**,PersonalAudio,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,3,185,1,16,6,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amreli****,ind,356001,rj,302001****,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,View Cart,View Cart,Cart,CLP,INACTIVE,0,5,6,185,0,16,2,3
Microsoft Edge 12**,24,JS-1.5.1,LAN/Wifi,United Arab Emirates,Other Web Sites,ealing****,are,0,e****,geo_zip_NA,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HealthCareAppliance****,HealthCareAppliance****,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,218,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,gurgaon,ind,356001,hr,122001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Track Order**,Track Order**,Track Order,Direct,NON_LOGGED_IN,0,5,2,186,0,5,2,2
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,doha****,qat,0,dd****,geo_zip_NA,1,1.6,b'English (United States)',5,0,Windows 10,0,Y,LOYALTY_PAGE****,KidClothing**,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,186,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096 aa,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,Book,Book,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',1,0,Windows 8.1,0,Y,Checkout,Checkout:Summary,Checkout,Search,INACTIVE,0,5,1,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,nalgonda****,ind,356004,ka,600010****,1,1.6,b'English (United States)',0,0,Windows 8,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,10,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,thiruvananthapuram**,ind,0,kl,700001****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,Search ,Mobile,Search Page,Search,INACTIVE,0,5,6,185,0,2,6,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,calcutta,ind,356003,wb,700047****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :All**,PersonalAudio,Store Browse,Direct,ACTIVE,0,5,3,186,1,16,2,3
Chrome 38**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,bangalore,ind,356004,ka,560001**,1,1.6,b'English (United Kingdom)',0,8986376,Android 7.1.1,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,2,10,0,9,9,2
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,raniganj****,ind,0,py**,632007****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,gameZone**,gameZone**,FLIPKART:gzp,post_Finding method (ev61)_NA,ACTIVE,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,delhi,ind,356001,dl,110054,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :Mobiles & Accessories,MobileProtection,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,16,9,3
Microsoft Edge 12**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mumbai,ind,356002,mh,400701****,1,1.6,language_NA,2,0,Windows 10,0,Y,Search :Mobiles & Accessories,MobileProtection,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,chennai,ind,356007,tn,600041**,1,1.6,language_NA,0,0,OS X 10.14,0,Y,Search :Audio & Video**,MenFW,Search Page,HP Banner,NON_LOGGED_IN,0,5,6,388,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Other Web Sites,jaunpur****,ind,0,jk**,201012****,1,1.6,language_NA,0,0,Windows 7,0,Y,My Addresses**,My Addresses**,My Addresses,Direct,ACTIVE,0,5,6,185,0,2,16,6
Microsoft Edge 12**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,110007,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MenFW,MenFW,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,12,9,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1011 aa,1,1.6,b'English (United States)',0,0,Linux,0,Y,Laptops:AGB Tiara Core i7 7th Gen - ****,Laptops,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome (unknown version)**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows XP,0,Y,Store ,PersonalAudio,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,1,218,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United Kingdom)',0,0,Windows 8.1,0,Y,HomePage,HomePage,FLIPKART:HomePage,CLP,ACTIVE,0,5,6,185,0,12,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,ernakulam,ind,0,kl,682304****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,CLP,CLP:vivo-z1-pro-coming-soon-1907-3502-store****,FLIPKART:CLP,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,3,70,1,6,6,6
Safari**,32,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',0,1826129,Mobile iOS 12.3.1,0,Y,WomenWestern,WomenWestern,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,8,0,16,16,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,OS X 10.7,0,Y,Search,HouseHold,Search Page,Direct,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,vellore**,ind,356007,tn,632007****,1,1.6,b'English (United States)',16,0,Windows 8,0,Y,Checkout,Checkout:Address**,Checkout,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Pakistan,Typed/Bookmarked,howrah****,pak,0,pb,530001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,3,186,1,16,6,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Inside Your Site,bangalore,ind,356004,ka,560001**,1,1.6,b'English (United States)',8,0,Windows 10,0,Y,Search :Audio & Video**,HealthCareAppliance****,Search Page,Direct,NON_LOGGED_IN,0,5,6,185,0,2,3,6
Microsoft Edge 12**,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,language_NA,0,0,Windows 10,0,Y,ViewAllPage**,ViewAllPage**,FLIPKART:ProductsList,Search,INACTIVE,0,5,6,70,0,2,2,6
Microsoft Edge 17,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,thanjavur****,ind,0,jk**,201012****,1,1.6,language_NA,0,0,Windows 10,0,Y,Search :Audio & Video**,PersonalCareAppliance**,Search Page,Menu,INACTIVE,0,5,6,70,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,Netherlands,Typed/Bookmarked,paris,fra,250075,idf,75001,1,1.6,b'English (United States)',0,0,Linux,0,Y,Refrigerator**,Refrigerator**,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096 aa,1,1.6,b'English (United States)',0,0,Linux,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,pune,ind,356005,mh,411001**,1,1.8.5,b'English (United States)',2,0,Windows 7,0,Y,Store :Clothing,KidClothing**,Store Browse,Direct,INACTIVE,0,5,6,185,0,16,12,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,nalgonda****,ind,356006,tg,517419****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,View Cart,View Cart,Cart,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,2,16,6
Chrome 38**,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,vadodara**,ind,356008,gj,394633****,1,1.6,b'English (United States)',0,43770314,Android 8.1.0,0,Y,HomePage,HomePage,FLIPKART:HomePage,Search,NON_LOGGED_IN,0,5,6,200,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,bangalore,ind,356004,ka,560001**,1,1.6,b'English (United States)',3,0,Windows 10,0,Y,View Cart,View Cart,Cart,Direct,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,pune,ind,356005,mh,411001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Audio & Video**,Core****,Search Page,Direct,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,lucknow,ind,356010,up,226002**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Search,INACTIVE,0,5,3,185,0,12,12,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,kharagpur****,ind,356006,tg,517419****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MenFashionAccessory**,MenFashionAccessory,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,11,0,2,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,howrah****,ind,356003,wb,711413****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Clothing,MensClothingTopWear,Store Browse,Recommendation,NON_LOGGED_IN,0,5,6,185,0,2,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,kokrajhar****,ind,0,or,752115****,1,1.6,b'English (United Kingdom)',2,0,Windows 10,0,Y,Order Confirmation**,Order Confirmation**,Order Details,Direct,ACTIVE,0,5,6,185,0,2,2,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,mumbai,ind,356002,mh,400010****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,WomenFW,Search Page,Browse,INACTIVE,0,5,6,218,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110091,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,WomenFW**,WomenFashionAccessory**,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,388,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,mumbai,ind,356002,mh,400010****,1,1.6,b'English (United States)',6,0,Windows 10,0,Y,Checkout,Checkout:Address**,Checkout,Direct,INACTIVE,0,5,6,70,0,6,9,6
