browser,c_color,code_ver,connection_type,country,first_hit_ref_type,geo_city,geo_country,geo_dma,geo_region,geo_zip,hit_source,javascript,language,last_purchase_num,mobile_id,os,page_event,post_cookies,post_pagename,post_Category_ev1_,post_Page_Type_ev3_,post_Finding_method__ev61_,post_LockIn_User_State_ev99_,post_page_event,post_visid_type,ref_type,resolution,search_page_num,va_closer_id,va_finder_id,visit_ref_type_
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,language_NA,0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 70,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,geo_city_NA,ind,356009,ap,geo_zip_NA,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,1,191,0,2,2,6
Google Chrome 73,24,JS-1.5.1,LAN/Wifi,United Arab Emirates,Other Web Sites,ealing****,are,0,geo_region_NA,geo_zip_NA,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search ,Book,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search ,Mobile,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,chennai,ind,356007,tn,600001,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,Direct,ACTIVATE_ELIGIBLE,0,5,6,388,0,9,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,indore,ind,0,mp,46200****,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,My Addresses**,My Addresses**,My Notifications,Search,INACTIVE,0,5,6,185,0,9,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,new delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,CLP,CarAndBikeBreakdownEquipment****,FLIPKART:CLP,Direct,INACTIVE,0,5,3,186,1,16,9,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,indore,ind,0,mp,46200****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,Search**,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,1,71,0,2,16,1
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chandanagar****,ind,0,kl,680001****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,GameCDDVD****,Store Browse,Direct,NON_LOGGED_IN,0,5,3,185,1,16,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110019,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,post_Finding method (ev61)_NA,INACTIVE,0,5,6,185,0,12,17,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,balaghat****,ind,356009,ap,560051****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,17,6,9
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,chennai,ind,356007,tn,600010****,1,1.6,b'English (United States)',5,0,Windows 7,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,delhi,ind,356001,dl,110054,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MenFW,MenFW,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,12,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,gandhidham****,ind,356008,gj,394633****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,LargeFurniture**,LargeFurniture,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,2,16,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,country_NA,Typed/Bookmarked,geo_city_NA,usa,501,geo_region_NA,geo_zip_NA,1,1.6,b'English (United States)',0,0,Linux,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,215,0,12,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,delhi,ind,356001,dl,110007,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search ,Toy,Search Page,Search,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,sanad****,ind,356007,tn,641021****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,CLP,NON_LOGGED_IN,0,5,1,388,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Social Networks,bilaspur****,ind,0,mp,46200****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,LOYALTY_PAGE****,KidClothing**,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,2,9,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096 aa,1,1.6,b'English (United States)',0,0,Linux,0,Y,Gourmet****,Gourmet****,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,ernakulam,ind,0,kl,686011****,1,1.6,b'English (United Kingdom)',0,0,Windows 7,0,Y,SchoolSupply**,SchoolSupply**,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,6,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,coimbatore****,ind,356009,ap,560051****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,COIN_ACTIVITY****,BabyCareOthers****,FLIPKART:Product Page,Direct,ACTIVE,0,5,1,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,CLP,CarAndBikeBreakdownEquipment****,FLIPKART:CLP,Recommendation,INACTIVE,0,5,1,10,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,delhi,ind,356001,dl,110091,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomeDecor,HomeDecor,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,morbi****,ind,356003,wb,742160****,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,Search :Clothing,KidClothing**,Search Page,Recommendation,INACTIVE,0,5,6,185,0,9,9,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,los angeles****,gbr,826044,lnd**,ec2v 5aa****,1,1.8.5,b'English (United States)',0,0,OS X 10.12,0,Y,ViewAllPage**,Grooming,View All Sellers,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1011 aa,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,HealthCareAppliance****,Grooming,FLIPKART:Product Page,Browse,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Mozilla Firefox 67,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,jaunpur****,ind,356009,ap,geo_zip_NA,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,16,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,botad,ind,356008,gj,380001**,1,1.6,b'English (United States)',0,0,Windows 8.1,0,Y,My Addresses**,My Addresses**,My Notifications,Direct,INACTIVE,0,5,6,186,0,2,6,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,slough,gbr,826044,slg,sl1 0sa,1,1.8.5,b'English (United States)',0,0,Windows Vista,0,Y,View All Sellers ,Sport**,View All Sellers,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Microsoft Edge 17,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,language_NA,1,0,Windows 10,0,Y,Search ,Book,Search Page,Direct,INACTIVE,0,5,6,218,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,patna,ind,356011,br,800001,1,1.6,b'English (United States)',4,0,Windows 8.1,0,Y,Store ,MenFashionAccessory,Store Browse,Recommendation,ACTIVE,0,5,1,70,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVATE_ELIGIBLE,0,5,6,10,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Refrigerator**,Refrigerator**,FLIPKART:Product Page,Menu,NON_LOGGED_IN,0,5,6,185,0,12,6,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,kharagpur****,ind,356003,wb,742160****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Gourmet****,GameCDDVD****,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,70,0,6,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,delhi,ind,356001,dl,110007,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search ,Storage**,Search Page,Search,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,gandhidham****,gbr,826034,edh**,ha8 0ab****,1,1.6,b'English (United States)',0,0,Linux,0,Y,HomePage,HomePage,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bilaspur****,ind,0,mp,46200****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,CLP,CarAndBikeBreakdownEquipment****,FLIPKART:CLP,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,geo_city_NA,ind,356007,tn,600010****,1,1.6,b'English (United Kingdom)',1,0,Windows 8.1,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,185,0,12,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110019,1,1.6,b'English (United States)',5,0,Windows 7,0,Y,Store ,Refrigerator**,Store Browse,Search,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,deorali****,ind,356011,br,91710****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,ACTIVE,0,5,1,185,0,9,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,70,1,16,16,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,balaghat****,ind,356002,mh,46200****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Recommendation,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,indore,ind,0,mp,46200****,1,1.6,language_NA,0,0,Windows 10,0,Y,My Orders,My Orders,My Orders,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,16,6,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096 aa,1,1.6,b'English (United States)',0,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Mobiles & Accessories,Mobile,Search Page,Search,INACTIVE,0,5,6,18,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,bhiwandi****,ind,356004,ka,600010****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,CLP,CarAndBikeBreakdownEquipment****,FLIPKART:CLP,OMU,NON_LOGGED_IN,0,5,6,185,0,16,16,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,bangalore,ind,356004,ka,570004****,1,1.6,b'English (United Kingdom)',5,0,Windows 10,0,Y,CLP,CarAndBikeBreakdownEquipment****,GROCERY:CLP,Direct,ACTIVE,0,5,6,186,0,9,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,pune,ind,356005,mh,411033,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,MenFW,Store Browse,Recently Viewed,NON_LOGGED_IN,0,5,6,54,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,mumbai,ind,356002,mh,416218****,1,1.6,b'English (United States)',3,0,Windows 7,0,Y,Search :Clothing,MensClothingBottomWear,Search Page,Menu,INACTIVE,0,5,6,185,0,2,16,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,hyderabad,ind,356006,tg,500025,1,1.6,language_NA,1,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVE,0,5,1,186,0,9,2,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110054,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Checkout,Checkout:Address**,Checkout,Search,INACTIVE,0,5,6,185,0,16,16,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Premium**,Premium**,FLIPKART:Product Page,Direct,ACTIVE,0,5,6,185,0,16,2,6
Microsoft Edge 17,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,geo_city_NA,ind,0,or,781011****,1,1.6,b'English (United States)',16,0,Windows 10,0,Y,Store :Clothing,WomenEthnic,Store Browse,Recommendation,ACTIVATE_ELIGIBLE,0,5,6,10,0,16,12,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',1,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,INACTIVE,0,5,3,185,1,16,9,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amsterdam,nld,0,nh,1096 aa,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,HomePage,HomePage,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,lucknow,ind,356010,up,226016**,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Recommendation,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United Kingdom)',0,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Announcement**,NON_LOGGED_IN,0,5,1,70,0,2,2,6
Microsoft Edge 17,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,ernakulam,ind,0,kl,686011****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,MenFW,MenFW,FLIPKART:Product Page,Menu,NON_LOGGED_IN,0,5,6,70,0,16,16,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,Saudi Arabia,Typed/Bookmarked,sanad****,sau,0,geo_region_NA,124001****,1,1.6,b'English (United States)',1,0,Windows 8.1,0,Y,Store :Mobiles & Accessories,WashingMachineDryer**,Store Browse,Menu,INACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,amreli****,ind,356009,ap,560051****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,Refrigerator**,Refrigerator**,FLIPKART:Product Page,HP Banner,NON_LOGGED_IN,0,5,6,186,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Inside Your Site,jaipur,ind,356001,rj,302001****,1,1.6,b'English (United Kingdom)',7,0,Windows 10,0,Y,HomeDecor,HomeDecor,FLIPKART:Product Page,Direct,ACTIVE,0,5,1,185,0,16,3,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,IP Address Only,Other Web Sites,amreli****,ind,356001,rj,3056****,1,1.6,b'English (United States)',2,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,ACTIVE,0,5,6,70,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,geo_city_NA,ind,0,geo_region_NA,416218****,1,1.6,b'English (United States)',26,0,Windows 7,0,Y,WomenEthnic,WomenEthnic,FLIPKART:Product Page,Wishlist**,ACTIVE,0,5,6,10,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,India,Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:HomePage,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,3,70,1,16,2,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,noida****,ind,356009,ap,530001****,1,1.6,b'English (United States)',1,0,Windows 7,0,Y,Mobile**,Mobile,FLIPKART:Product Page,HP Banner,ACTIVE,0,5,6,70,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Typed/Bookmarked,ernakulam,ind,0,kl,686011****,1,1.6,b'English (United States)',0,0,OS X 10.13,0,Y,Search :Audio & Video**,CarAndBikeBreakdownEquipment****,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,186,0,12,2,3
Google Chrome 70,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,paris,fra,250075,idf,75001,1,1.6,b'English (United Kingdom)',0,0,Linux,0,Y,MensClothingTopWear,MensClothingTopWear,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,215,0,2,2,6
Mozilla Firefox 67,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,kokrajhar****,ind,0,or,752115****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search :Audio & Video**,ArtificialJewellery,Search Page,Direct,INACTIVE,0,5,6,185,0,2,12,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Toy**,Toy,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,12,6,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Typed/Bookmarked,calcutta,ind,356003,wb,700022****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,HomePage,HomePage,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,185,0,6,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Inside Your Site,delhi,ind,356001,dl,110019,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Search,Search**,Search Page,Direct,NON_LOGGED_IN,0,5,6,517,0,9,3,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,thanjavur****,ind,356007,tn,632007****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,Store :Mobiles & Accessories,Mobile,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,1,185,0,9,9,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,mumbai,ind,356002,mh,400002,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,Sport**,Search Page,AS_QueryStore_HistoryAutoSuggest_0_0**,NON_LOGGED_IN,0,5,6,185,0,12,2,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,chakpanchuria,ind,356003,wb,700059,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,MenFW,MenFashionAccessory,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,vadodara**,ind,356008,gj,394633****,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ArtificialJewellery****,ArtificialJewellery,FLIPKART:Product Page,Search,NON_LOGGED_IN,0,5,6,186,0,12,12,3
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Other Web Sites,noida****,ind,356001,up,203001****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,PersonalAudio**,PersonalAudio,FLIPKART:Product Page,Direct,INACTIVE,0,5,2,185,0,5,5,2
Google Chrome 73,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ComputerAccessory****,ExerciseAndFitness****,Compare,Direct,ACTIVATE_ELIGIBLE,0,5,6,185,0,2,5,6
Microsoft Edge 12**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :Mobiles & Accessories,MenFW,Store Browse,Direct,NON_LOGGED_IN,0,1,3,70,1,16,1,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Other Web Sites,bangalore,ind,356004,ka,560076,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Search :Audio & Video**,MenFashionAccessory,Search Page,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,6,70,0,16,16,3
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,howrah****,fin,246001,geo_region_NA,111 44****,1,1.6,b'English (United States)',0,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Direct,NON_LOGGED_IN,0,5,6,4,0,2,2,6
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,lucknow,ind,356010,up,226016**,1,1.6,language_NA,1,0,Windows 10,0,Y,WashingMachineDryer**,WashingMachineDryer**,FLIPKART:Product Page,AS_QueryStore_HistoryAutoSuggest_0_0**,INACTIVE,0,5,6,185,0,16,16,3
Microsoft Edge 17,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110091,1,1.6,language_NA,2,0,Windows 10,0,Y,HomePage,HomePage,FLIPKART:HomePage,Direct,ACTIVATE_ELIGIBLE,0,5,6,185,0,2,12,6
Mozilla Firefox (unknown version)**,24,JS-1.5.1,LAN/Wifi,Commercial (mostly U.S.),Typed/Bookmarked,pune,ind,356005,mh,411033,1,1.8.5,b'English (United States)',1,0,Linux,0,Y,Mobile**,Mobile,FLIPKART:Product Page,Announcement**,ACTIVE,0,5,6,185,0,2,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,India,Typed/Bookmarked,delhi,ind,356001,dl,110001**,1,1.6,b'English (United States)',0,0,Windows 7,0,Y,ProductReview_FullscreenImage,ProductReview_FullscreenImage,ProductReview_FullscreenImage,Direct,NON_LOGGED_IN,0,5,6,185,0,6,2,6
Google Chrome 75,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,bawshar****,ind,356001,hr,143002****,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Store :Mobiles & Accessories,SmallFurniture**,Store Browse,post_Finding method (ev61)_NA,NON_LOGGED_IN,0,5,3,185,1,16,16,3
Google Chrome 75,24,JS-1.5.1,Mobile Carrier,Commercial (mostly U.S.),Other Web Sites,patna,ind,356011,br,800020****,1,1.6,b'English (United States)',8,0,Windows 7,0,Y,Search ,MensClothingTopWear,Search Page,Direct,ACTIVATE_ELIGIBLE,0,5,6,70,0,16,12,3
Google Chrome 74,24,JS-1.5.1,LAN/Wifi,IP Address Only,Other Web Sites,hyderabad,ind,356006,tg,500025,1,1.6,b'English (United States)',0,0,Windows 10,0,Y,Mobile**,Mobile,FLIPKART:Product Page,CLP,NON_LOGGED_IN,0,5,6,185,0,9,16,6
